Chaser,Maleh
בִּשְׁאָר,בשאר
יַקְדִּים,יקדים
יָמִין,ימין
לְשֶׁל,לשל
וּבַחֲלִיצַת,ובחליצת
הַמִּנְעָלִים,המנעלים
וּשְׁאָר,ושאר
שֶׁזֶּהוּ,שזהו
כְּבוֹדָהּ,כבודה
וְאַךְ,ואך
קְשִׁירָה,קשירה
הַשְּׂמֹאל,השמאל
שֶׁקּוֹשְׁרִין,שקושרין
הַתְּפִלִּין,התפילין
כְּשֶׁצָּרִיךְ,כשצריך
יִקְשֹׁר,יקשור
בָּהֶם,בהם
נוֹעֵל,נועל
וְאֵינוֹ,ואינו
קוֹשְׁרוֹ,קושרו
וְנוֹעֵל,ונועל
וְקוֹשְׁרוֹ,וקושרו
קוֹשֵׁר,קושר
יִּזָּהֵר,יזהר
מִלִּלְבֹּשׁ,מללבוש
שְׁנֵי,שני
בְּיַחַד,ביחד
דְּקָשֶׁה,דקשה
לְשִׁכְחָה,לשכחה
לְהוֹצִיא,להוציא
מִפִּיו,מפיו
שֶׁבִּקְדֻשָּׁה,שבקדושה
בְּגִלּוּי,בגילוי
הָרֹאשׁ,הראש
הַקְּטַנִּים,הקטנים
לְהַרְגִילָן,להרגילן
לְכַסּוֹת,לכסות
הֵיכִי,היכי
דְּתֶיהֱוֵי,דתיהוי
עֲלַיְיהוּ,עלייהו
אֵימְתָא,אימתא
דִּשְׁמַיָּא,דשמיא
כִּדְמָצִינוּ,כדמצינו
בְּרַב,ברב
נַחְמָן,נחמן
יִצְחָק,יצחק
דְּרַב,דרב
לָהּ,לה
כַּלְדָּאֵי,כלדאי
חוֹזִים,חוזים
בַּכּוֹכָבִים,בכוכבים
בְּרִיךְ,בריך
גַּנָּבָא,גנבא
הֲוָה,הוה
שְׁבַקְתֵּיהּ,שבקתיה
גְּלוּיֵי,גלויי
רֵישָׁא,רישא
אָמְרָה,אמרה
לֵיהּ,ליה
כַּסֵּי,כסי
רֵישֵׁיךְ,רישיך
עֲלָךְ,עלך
בְּקוֹמָה,בקומה
זְקוּפָה,זקופה
וְגָרוֹן,וגרון
נָטוּי,נטוי
כְּעִנְיָן,כענין
נְטוּיוֹת,נטויות
וּמִכֹּל,ומכל
מָקוֹם,מקום
יָכֹף,יכוף
מִדַּאי,מדאי
בְּמִדָּה,במדה
בֵּינוֹנִית,בינונית
בִּכְדֵי,בכדי
שֶׁיִּרְאֶה,שיראה
הַבָּא,הבא
יִרְאֶה,יראה
מִדְרַךְ,מדרך
כַּף,כף
רַגְלוֹ,רגלו
גַּם,גם
מִמַּהֲלָכוֹ,ממהלכו
נִכָּר,ניכר
חָכָם,חכם
וּבַעַל,ובעל
דֵּעָה,דעה
שׁוֹטֶה,שוטה
וְסָכָל,וסכל
אָמַר,אמר
שְׁלֹמֹה,שלמה
בְּחָכְמָתוֹ,בחכמתו
הוֹלֵךְ,הולך
חָסֵר,חסר
לַכֹּל,לכל
סָכָל,סכל
מוֹדִיעַ,מודיע
שְׁתֵּי,שתי
נָשִׁים,נשים
כְּלָבִים,כלבים
חֲזִירִים,חזירים
יַנִּיחוּ,יניחו
הָאֲנָשִׁים,האנשים
שֶׁתֵּלֵךְ,שתלך
בֵּינֵיהֶם,ביניהם
אִשָּׁה,אשה
כֶּלֶב,כלב
חֲזִיר,חזיר
הַנְהָגַת,הנהגת
בֵּית,בית
וְדִינֵי,ודיני
יַרְגִּיל,ירגיל
לִפָּנוֹת,לפנות
עֶרֶב,ערב
וָבֹקֶר,ובוקר
זְרִיזוּת,זריזות
וּנְקִיּוּת,ונקיות
וְיֵשֵׁב,וישב
שֶׁיִּפָּנֶה,שיפנה
יַסִּיחַ,יסיח
דַּעְתּוֹ,דעתו
מִדְּבָרִים,מדברים
אֲחֵרִים,אחרים
הַמַּשְׁהֶה,המשהה
נְקָבָיו,נקביו
תְּשַׁקְּצוּ,תשקצו
מַשְׁהֶה,משהה
מִלְּהַטִּיל,מלהטיל
בְּעֵת,בעת
צָרְכּוֹ,צורכו
יִהְיֶה,יהיה
בְךָ,בך
סעיף,סעיף
יְגַלֶּה,יגלה
שֶׁיֵּשֵׁב,שישב
יְצַמְצֵם,יצמצם
רַק,רק
מַה,מה
שֶּׁמֻּכְרָח,שמוכרח
לְטַנֵּף,לטנף
וְיִזָּהֵר,ויזהר
בָּזֶה,בזה
נִפְנֶה,נפנה
מְגֻלֶּה,מגולה
שָׁם,שם
מְחִיצוֹת,מחיצות
יְכַוֵּן,יכוין
שֶׁיְּהֵא,שיהא
לְדָּרוֹם,לדרום
וַאֲחוֹרָיו,ואחוריו
לַצָּפוֹן,לצפון
אִפְּכָא,איפכא
מִזְרָח,מזרח
לַמַּעֲרָב,למערב
מְחִיצָה,מחיצה
עִנְיָן,ענין
אֲחוֹרָיו,אחוריו
לְצַד,לצד
הַמְּחִיצָה,המחיצה
וּלְהַשְׁתִּין,ולהשתין
יִפָּנֶה,ייפנה
בִּפְנֵי,בפני
שׁוּם,שום
וַאֲפִלּוּ,ואפילו
רַבִּים,רבים
לְכָךְ,לכך
דְּאִכָּא,דאיכא
סַכָּנָה,סכנה
יַעֲצֹר,יעצור
וּמִכָּל,ומכל
לְהִסְתַּלֵּק,להסתלק
בַּעֲמִידָה,בעמידה
יֶאֱנֹס,יאנוס
לִדְחֹק,לדחוק
יְנַתֵּק,ינתק
שִׁנֵּי,שיני
הַכַּרְכַּשְׁתָּא,הכרכשתא
יְמַהֵר,ימהר
לָצֵאת,לצאת
בָּרוּר,ברור
וּכְשֶׁמַּטִּיל,וכשמטיל
יַשְׁגִּיחַ,ישגיח
יִנָּתְזוּ,ינתזו
וּבְגָדָיו,ובגדיו
לֶאֱחֹז,לאחוז
בְּיָדָיו,בידיו
בְּמִילָתוֹ,במילתו
לקמן,לקמן
"קנ""א","קנ""א"
לְהַרְהֵר,להרהר
בְּדִבְרֵי,בדברי
תוֹרָה,תורה
כדלקמן,כדלקמן
שָׁמָּה,שמה
שֶׁיְּהַרְהֵר,שיהרהר
בַּעֲסָקָיו,בעסקיו
וּבְחֶשְׁבּוֹנוֹתָיו,ובחשבונותיו
יָבֹא,יבא
הִרְהוּר,הרהור
תּוֹרָה,תורה
עֲבֵרָה,עבירה
חַס,חס
וְשָׁלוֹם,ושלום
וּבַשַּׁבָּת,ובשבת
יְהַרְהֵר,יהרהר
בִּדְבָרִים,בדברים
נִפְלָאִים,נפלאים
שֶׁרָאָה,שראה
וְשָׁמַע,ושמע
יִזָּהֵר,יזהר
לְקַנֵּחַ,לקנח
יָפֶה,יפה
יֶשׁ,יש
מַשֶּׁהוּ,משהו
צוֹאָה,צואה
שֶׁקּוֹשֵׁר,שקושר
בָּהּ,בה
וּמֵהַאי,ומהאי
טַעְמָא,טעמא
בְּאֶצְבַּע,באצבע
שֶׁכּוֹרֵךְ,שכורך
הָרְצוּעָה,הרצועה
תְּפִלִּין,תפילין
וְאִטֵּר,ואיטר
בִּשְׂמֹאל,בשמאל
דִּידֵהּ,דידיה
שֶׁנִּפְנֶה,שנפנה
שֶׁמַּטִיל,שמטיל
טִפָּה,טיפה
בַּמַּיִם,במים
הִטִּיל,הטיל
נִפְנָה,נפנה
וְשָׁכַח,ושכח
מִלְּבָרֵךְ,מלברך
שׁוּב,שוב
הִטִיל,הטיל
וְנִזְכַּר,ונזכר
שֶׁבָּרִאשׁוֹנָה,שבראשונה
בֵרַךְ,בירך
אֶחָת,אחת
וּמִי,ומי
שֶׁשּׁוֹתֶה,ששותה
סַם,סם
וְיוֹדֵעַ,ויודע
שֶׁיִּצְטָרֵךְ,שיצטרך
פְעָמִים,פעמים
הַגְּמָר,הגמר
נִקְיוֹן,נקיון
הַמָּקוֹם,המקום
לְדָבָר,לדבר
"י""ז","י""ז"
יא,יא
יב,יב
יג,יג
יד,יד
טו,טו
יז,יז
צֵאָתֶךָ,צאתך
מִתְהַלֵּךְ,מתהלך
בְּקֶרֶב,בקרב
מַחֲנֶיךָ,מחניך
קָדוֹשׁ,קדוש
עֶרְוַת,ערות
מִכָּאן,מכאן
לָמְדוּ,למדו
שֶׁבְּכָל,שבכל
אֱלֹהֵינוּ,אלהינו
עִמָּנוּ,עמנו
דְּהַיְנוּ,דהיינו
כְּשֶׁאָנוּ,כשאנו
עוֹסְקִים,עוסקים
בְּדָבָר,בדבר
קְרִיאַת,קריאת
שְׁמַע,שמע
תְּפִלָּה,תפילה
הַמַּחֲנֶה,המחנה
תְהֵא,תהא
מְגֻלָּה,מגולה
וְשֶׁלֹּא,ושלא
יֵרָאֶה,יראה
דְּבַר,דבר
עֶרְוָה,ערוה
הַקּוֹרֵא,הקורא
מִתְפַּלֵּל,מתפלל
קְדֻשָּׁה,קדושה
מֵי,מי
רַגְלַיִִם,רגלים
מַסְרִיחַ,מסריח
שֶׁיְּכַסֶּה,שיכסה
שֶׁיַּטִּיל,שיטיל
רְבִיעִית,רביעית
לָא,לא
שְׁנָא,שנא
תְחִלָּה,תחילה
וְנוֹתֵן,ונותן
הָיוּ,היו
הַמַּיִם,המים
בֶּעָבִיט,בעביט
מַהְנֵי,מהני
לְהוּ,להו
כְּדִלְקַמָּן,כדלקמן
סָעִיף,סעיף
וּלְמֵי,ולמי
רְבִיעִיּוֹת,רביעיות
מָיִם,מים
נִבְלְעוּ,נבלעו
בַּקַּרְקַע,בקרקע
בַבֶּגֶד,בבגד
כֹּל,כל
עֲדַיִן,עדיין
קְצָת,קצת
לַחְלוּחִית,לחלוחית
לִשְׁפֹּךְ,לשפך
שֶׁמְּכֻסָּה,שמכוסה
בִבְגָדָיו,בבגדיו
עַצְמוֹתַי,עצמותי
תֹּאמַרְנָה,תאמרנה
בָּעֵינָן,בעינן
כֻלָּם,כולם
נְקִיִים,נקיים
וְיֵשׁ,ויש
מְקִילִין,מקילין
הַנָּכוֹן,הנכון
לְהַחְמִיר,להחמיר
שֶׁהִיא,שהיא
מְכֻסָּה,מכסה
לְכֻלֵּי,לכולי
עָלְמָא,עלמא
שֶׁבִּמְקוֹמָהּ,שבמקומה
זֻהֲמָתָהּ,זוהמתה
מְרֻבָּה,מרובה
חֳלִי,חולי
הַטְּחוֹרִים,הטחורים
עַיֵּן,עיין
מָגֵן,מגן
אַבְרָהָם,אברהם
"ע""ו","ע""ו"
ח',ח'
שֶׁהֵבִיא,שהביא
תְשׁוּבַת,תשובת
"הָרַדְבַּ""ז","הרדב""ז"
וְהִיא,והיא
בְּחֵלֶק,בחלק
ג',ג'
"שט""ו","שט""ו"
וּבְסוֹף,ובסוף
שֶׁכָּתַב,שכתב
טָעוּת,טעות
סוֹפֵר,סופר
וְצָרִיךְ,וצריך
עַיֵן,עיין
אֶפְרָיִם,אפרים
לִזָּהֵר,ליזהר
לְהִסְתַּפֵּק,להסתפק
שֶׁמָּא,שמא
שֶׁיִּבְדֹּק,שיבדוק
בַּבַּיִת,בבית
בַּעֲלִיָּה,בעליה
מְטֻנָּף,מטונף
תִּינוֹק,תינוק
שֶׁאֲחֵרִים,שאחרים
בְּיָמָיו,בימיו
לֶאֱכֹל,לאכול
כַּזַּיִת,כזית
דָגָן,דגן
תַבְשִׁיל,תבשיל
שֶׁגָּדוֹל,שגדול
אוֹכֵל,אוכל
שִׁעוּר,שיעור
פְּרָס,פרס
וְכָתַב,וכתב
בַּסֵּפֶר,בספר
לְהַגָּאוֹן,להגאון
"ז""ל","ז""ל"
בֶן,בן
שָׁנָה,שנה
מַרְחִיקִין,מרחיקין
מִצּוֹאָתוֹ,מצואתו
וּמִמֵּי,וממי
רַגְלָיו,רגליו
וְיָשָׁר,וישר
לְהַרְחִיק,להרחיק
מִצּוֹאַת,מצואת
שְׁמוֹנָה,שמונה
יָמִים,ימים
צוֹאַת,צואת
רֵיחַ,ריח
רָע,רע
חָתוּל,חתול
וּנְמִיָּה,ונמיה
וְצוֹאַת,וצואת
תַּרְנְגוֹל,תרנגול
אינדיק,אינדיק
מֵהֶן,מהן
בְּהֵמָה,בהמה
חַיָּה,חיה
וָעוֹף,ועוף
אֵינָהּ,אינה
מַסְרַחַת,מסרחת
נְבֵלָה,נבלה
הַמַּסְרַחַת,המסרחת
הַמַּסְרִיחַ,המסריח
מֵחֲמַת,מחמת
עִפּוּשׁ,עיפוש
לוּל,לול
מִמַּיִם,ממים
סְרוּחִים,סרוחים
מִשְׁרָה,משרה
פִּשְׁתָּן,פשתן
קַנְבּוּס,קנבוס
הַצּוֹאָה,הצואה
יְבֵשָׁה,יבשה
נִפְרֶכֶת,נפרכת
גְלִילָה,גלילה
הֲרֵי,הרי
כֶּעָפָר,כעפר
בָהּ,בה
נִקְרְשָׁה,נקרשה
הַקֹּר,הקור
שֶׁיְּכוֹלָה,שיכולה
לַחֲזֹר,לחזור
לְקַדְמוּתָהּ,לקדמותה
בִּזְמַן,בזמן
הַחֹם,החם
עָלֶיהָ,עליה
וְצוֹאָה,וצואה
בְשֶׁלֶג,בשלג
חָשׁוּב,חשוב
כִּסּוי,כיסוי
הָיְתָה,היתה
מֵאַחֲרָיו,מאחריו
מִמָּקוֹם,ממקום
שֶׁכָּלָה,שכלה
הָרֵיחַ,הריח
מֵרִיחַ,מריח
כְּאִלּוּ,כאילו
מַרְחִיק,מרחיק
מִמֶּנָּה,ממנה
מִלְּפָנָיו,מלפניו
כִּמְלֹא,כמלא
עֵינָיו,עיניו
כַּשִּׁעוּר,כשיעור
לִרְאוֹתָהּ,לראותה
בְּפָנָיו,בפניו
וְיַטֶּה,ויטה
לְאַחֲרָיו,לאחריו
בַּיִת,בית
בַּצִּבּוּר,בציבור
אֲחוֹרֵי,אחורי
וּרְחוֹקָה,ורחוקה
מֵאַרְבַּע,מארבע
הוא,הוא
לִשְׁתּוֹק,לשתוק
וּלְהַמְתִּין,ולהמתין
שֶׁיּוֹצִיאוּהָ,שיוציאוה
יְכַסוּהָ,יכסוה
לְאֶחָד,לאחד
תּוֹךְ,תוך
לִשְׁמֹעַ,לשמוע
וּלְכַוֵּן,ולכון
לְמַה,למה
שֶּׁאוֹמֵר,שאומר
שֶׁהִתְפַּלֵּל,שהתפלל
וּמָצָא,ומצא
שֶׁיֶּשׁ,שיש
הַהוּא,ההוא
רָאוּי,ראוי
פָשַׁע,פשע
בָדַק,בדק
שְׁמוֹנֶה,שמונה
עֶשְׂרֵה,עשרה
בִמְקוֹם,במקום
קָרְבָּן,קרבן
לֵהּ,ליה
רְשָׁעִים,רשעים
וּלְהִתְפַּלֵּל,ולהתפלל
מִדְּאוֹרָיְתָא,מדאורייתא
חֲשַׁשׁ,חשש
בְּרָכָה,ברכה
לְבַטָּלָה,לבטלה
חוֹזֵר,חוזר
וְקוֹרֵא,וקורא
הַבְּרָכוֹת,הברכות
בְּרָכוֹת,ברכות
בִרְכַּת,ברכת
הַמָּזוֹן,המזון
וּמְבָרֵךְ,ומברך
בְּצוֹאָה,בצואה
בִתְפִלָּה,בתפלה
וֹצֵא,יוצא
בְדִיעֲבַד,בדיעבד
נִמְצְאוּ,נמצאו
יוֹצֵא,יוצא
בִּתְפִלָּה,בתפלה
יָצָא,יצא
מִלְּמַטָּה,מלמטה
שֶׁיִּכְלֶה,שיכלה
מֵחֲבֵרוֹ,מחברו
לְהַמְתִּין,להמתין
עוֹסֵק,עוסק
בְּלִמּוּד,בלימוד
בִּשְׁבִיל,בשביל
שֶׁיָּצָא,שיצא
סַפְסָל,ספסל
נֶקֶב,נקב
תַּחְתָּיו,תחתיו
גְּרָף,גרף
שֶׁהוֹצִיאוּ,שהוציאו
הַגְּרָף,הגרף
וְכִסּוּ,וכיסו
הַנֶּקֶב,הנקב
בְּדַף,בדף
לַסַּפְסָל,לספסל
דִין,דין
לְהוֹצִיאוֹ,להוציאו
הַבַּיִת,הבית
לְכַסּוֹתוֹ,לכסותו
כֻּלּוֹ,כולו
כִּסֵּא,כסא
לִישִׁיבָה,לישיבה
וּמְכֻסֶּה,ומכוסה
בְּכַר,בכר
לֵישֵׁב,לישב
וְרַק,ורק
לְעֵת,לעת
הַצֹּרֶךְ,הצורך
הַכַּר,הכר
וְשׁוּב,ושוב
לְהָקֵל,להקל
רְעִי,רעי
וְעָבִיט,ועביט
חֶרֶס,חרס
עֵץ,עץ
דִּינָם,דינם
כְּבֵית,כבית
שֶׁהֵם,שהם
נְקִיִּים,נקיים
וַאֲפִלוּ,ואפילו
נָתַן,נתן
פִּיהֶם,פיהם
מַהֲנֵי,מהני
תַּחַת,תחת
דְּמִטּוֹת,דמיטות
שֶׁלָּנוּ,שלנו
אֵינָן,אינן
חוֹצְצוֹת,חוצצות
מַתֶּכֶת,מתכות
זְכוּכִית,זכוכית
רְחוּצִים,רחוצים
שֶׁדַּרְכּוֹ,שדרכו
לְנַקֵּר,לנקר
בַּצּוֹאָה,בצואה
דִּינוֹ,דינו
כִּגְרָף,כגרף
עוֹלֶה,עולה
הַנָּהָר,הנהר
הָרְחִיצָה,הרחיצה
מוֹעֶלֶת,מועלת
לְדַבֵּר,לדבר
בְּשׁוּם,בשום
וְאָסור,ואסור
שֵׁמוֹת,שמות
הַמְּיֻחָדִים,המיוחדים
בִּלְשׁוֹן,בלשון
חֹל,חול
גָּאט,גאט
אַשְׁכְּנַז,אשכנז
בִמְבוֹאוֹת,במבואות
לִתֵּן,ליתן
שָׁלוֹם,שלום
לַחֲבֵרוֹ,לחבירו
וְאָדָם,ואדם
שֶׁשְּׁמוֹ,ששמו
לִקְרוֹתוֹ,לקרותו
בִּשְׁמוֹ,בשמו
מְכַוֵּן,מכוין
עִנְיַן,עניין
לְהַזְכָּרַת,להזכרת
שֶל,של
וִירֵא,וירא
שָׁמַיִם,שמים
וּקְדֻשָּׁה,וקדושה
נֶגֶד,נגד
וּקְטַנָּה,וקטנה
מִילָה,מילה
הַתִּינוֹק,התינוק
עוֹצֵם,עוצם
לִרְאוֹת,לראות
הָעֶרְוָה,הערוה
נֶגְדּוֹ,נגדו
יַטֶּה,יטה
פָנָיו,פניו
וְגוּפוֹ,וגופו
מִכְּנֶגְדָּהּ,מכנגדה
גּוּף,גוף
הָאִשָּׁה,האשה
שֶׁדַּרְכָּהּ,שדרכה
לְהִתְכַּסּוֹת,להתכסות
נִתְגַלָּה,נתגלה
טֶפַח,טפח
שְׂעָרוֹת,שערות
נְשׂוּאָה,נשואה
דַּרְכָּהּ,דרכה
לְכַסּוֹתָן,לכסותן
לְגַבֵּי,לגבי
חִלּוּק,חילוק
אִשְׁתּוֹ,אשתו
אַחֶרֶת,אחרת
חָשִׁיבֵי,חשיבי
קוֹל,קול
זֶמֶר,זמר
מְזַמְּרוֹת,מזמרות
וְאִי,ואי
יִתְבַּטֵּל,יתבטל
מִקְּרִיאַת,מקריאת
וּתְפִלָּה,ותפילה
וְתוֹרָה,ותורה
לְכַוֵּן,לכוון
לְהַקְּדֻשָּׁה,להקדושה
לֵב,לב
קצת,קצת
דיני,דיני
ודיני,ודיני
ברוך,ברוך
וברוך,וברוך
שמו,שמו
ואמן,ואמן
שֶׁיְּבָרֵךְ,שיברך
בְרָכָה,ברכה
לָדַעַת,לדעת
שֶׁבְּשָׁעָה,שבשעה
מַזְכִּיר,מזכיר
עִקַּר,עיקר
הַבְּרָכָה,הברכה
שֶּׁיְּסַיֵּם,שיסיים
בְּשָׁעָה,בשעה
מְבָרֵךְ,מברך
הַמִּלּוֹת,המילות
וְזֶה,וזה
לְשׁוֹן,לשון
סֵפֶר,ספר
חֲסִידִים,חסידים
שֶׁמְּבָרֵךְ,שמברך
הַפֵּרוֹת,הפירות
הַמִּצְווֹת,המצוות
הַשְּׁגוּרוֹת,השגורות
בְּשֵׁם,בשם
בּוֹרְאוֹ,בוראו
אֲשֶר,אשר
הִפְלִיא,הפליא
חַסְדּוֹ,חסדו
וְנָתַן,ונתן
הַלֶּחֶם,הלחם
וְצִוָּהוּ,וציווהו
הַמִּצְוָה,המצוה
כְּאָדָם,כאדם
הָעוֹשֶׂה,העושה
דָבָר,דבר
בְּמִנְהָג,במנהג
וּמוֹצִיא,ומוציא
דְבָרִים,דברים
הֶגְיוֹן,הגיון
חָרָה,חרה
וְשָׁלַח,ושלח
לָנוּ,לנו
יְשַׁעְיָהוּ,ישעיהו
נִגַּשׁ,נגש
הָעָם,העם
בְּפִיו,בפיו
וּבִשְׂפָתָיו,ובשפתיו
כִּבְּדוּנִי,כבדוני
וְלִבּוֹ,ולבו
רִחַק,רחק
מִמֶּנִּי,ממני
וַתְּהִי,ותהי
יִרְאָתָם,יראתם
אֹתִי,אותי
אֲנָשִׁים,אנשים
לִישַׁעְיָה,לישעיה
רְאֵה,ראה
בָנַי,בניי
לַפָּנִים,לפנים
וּמַחֲזִיקִים,ומחזיקים
שֶׁמַּחֲזִיק,שמחזיק
וְנוֹהֵג,ונוהג
מִנְהַג,מנהג
אֲבוֹתָיו,אבותיו
בְּיָדוֹ,בידו
בָּאִים,באים
בְבֵיתִי,בביתי
וּמִתְפַּלְּלִים,ומתפללים
לְפָנַי,לפניי
תְּפִילוֹת,תפילות
הַקְּבוּעוֹת,הקבועות
כְּמִנְהַג,כמנהג
אֲבוֹתֵיהֶם,אבותיהם
בְלֵב,בלב
שָׁלֵם,שלם
הַמּוֹצִיא,המוציא
שׁוֹתִים,שותים
שֶׁהַדָּבָר,שהדבר
שָׁגוּר,שגור
בְּפִיהֶם,בפיהם
לְבָרְכֵנִי,לברכני
אַפּוֹ,אפו
וְנִשְׁבַּע,ונשבע
לְאַבֵּד,לאבד
חָכְמַת,חכמת
חֲכָמָיו,חכמיו
הַיּוֹדְעִים,היודעים
וּמְבָרְכִים,ומברכים
דִּכְתִיב,דכתיב
בַּתְרֵהּ,בתריה
יוֹסֵף,יוסף
וְאָבְדָה,ואבדה
הִזְהִירוּ,הזהירו
חֲכָמִים,חכמים
וְאָמְרוּ,ואמרו
לְשֵׁם,לשם
כָּאן,כאן
לְשׁוֹנוֹ,לשונו
