Chaser,Maleh
הַחִבּוּרִין,החיבורין
שְׁאָר,שאר
כֻּלָּן,כולן
בְּלָשׁוֹן,בלשון
וְדֶרֶךְ,ודרך
קְצָרָה,קצרה
שֶׁתְּהֶא,שתהא
סְדוּרָה,סדורה
בְּפִי,בפי
בְּלֹא,בלא
קֻשְׁיָה,קושיה
פֵּרוּק,פירוק
אוֹמֵר,אומר
בְּכֹה,בכה
וְזֶה,וזה
בְּרוּרִים,ברורים
קְרוֹבִים,קרובים
נְכוֹנִים,נכונים
הַנִּמְצָאִים,הנמצאים
עַכְשָׁו,עכשיו
מב,מב
גְּלוּיִין,גלויין
לַקָּטָן,לקטן
וְלַגָּדוֹל,ולגדול
בְּדִין,בדין
מִצְוָה,מצוה
וּבְדִין,ובדין
שֶׁתִּקְּנוּ,שתיקנו
כְּלָלוֹ,כללו
יְהֶא,יהא
לְחִבּוּר,לחיבור
מִדִּינֵי,מדיני
יִהְיֶה,יהיה
מְקַבֵּץ,מקבץ
לְתוֹרָה,לתורה
הַתַּקָּנוֹת,התקנות
וְהַמִּנְהָגוֹת,והמנהגות
וְהַגְּזֵרוֹת,והגזירות
שֶׁנַּעֲשׂוּ,שנעשו
וּכְמוֹ,וכמו
שֶׁפֵּרְשׁוּ,שפירשו
לָנוּ,לנו
חִבּוּרֵיהֶן,חיבוריהן
קָרָאתִי,קראתי
שֶׁאָדָם,שאדם
תְּחִלָּה,תחילה
בְּזֶה,בזה
וְיוֹדֵעַ,ויודע
וְאֵינוּ,ואינו
לִקְרוֹת,לקרות
בֵּינֵיהֶם,ביניהם
מג,מג
לְחַלַּק,לחלק
עִנְיָן,עניין
וְעִנְיָן,ועניין
וַאֲחַלַּק,ואחלק
הַהֲלָכוֹת,ההלכות
לִפְרָקִים,לפרקים
שֶׁבְּאוֹתוֹ,שבאותו
פֵּרֶק,פרק
וּפֵרֶק,ופרק
אֲחַלַּק,אחלק
לַהֲלָכוֹת,להלכות
קְטַנּוֹת,קטנות
סְדוּרִין,סדורין
מד,מד
יֵשׁ,יש
מִשְׁפְּטֵי,משפטי
אַחַת,אחת
בִּלְבָד,בלבד
וְהִיא,והיא
שֶׁיֵּשׁ,שיש
קַבָּלָה,קבלה
הַרְבֵּה,הרבה
בִּפְנֵי,בפני
וְיֵשׁ,ויש
כּוֹלְלִין,כוללין
מִצְווֹת,מצוות
יִהְיוּ,יהיו
בְּעִנְיָן,בעניין
שֶׁחִלּוּק,שחילוק
הָעִנְיָנִים,העניינים
מִנְיַן,מניין
שֶׁיִּתְבָּאַר,שיתבאר
לַקּוֹרֶא,לקורא
מה,מה
וּמִנְיַן,ומניין
הַנּוֹהֲגוֹת,הנוהגות
לְדוֹרוֹת,לדורות
שֵׁשׁ,שש
וּשְׁלוֹשׁ,ושלוש
עֲשֵׂה,עשה
מָאתַיִם,מאתיים
שְׁמוֹנֶה,שמונה
וְאַרְבָּעִים,וארבעים
סִימָן,סימן
לָהֶן,להן
אֵבָרָיו,אבריו
וּמֵהֶן,ומהן
תַעֲשֶׂה,תעשה
שְׁלוֹשׁ,שלוש
חָמֵשׁ,חמש
וְשִׁשִּׁים,ושישים
יְמוֹת,ימות
הַחַמָּה,החמה
רִאשׁוֹנָה,ראשונה
מִמִּצְווֹת,ממצוות
לֵידַע,לידע
אֱלוֹהַּ,אלוה
"""אָנֹכִי","""אנוכי"
"אֱלֹהֶיךָ""","אלוהיך"""
לְיַחֲדוֹ,לייחדו
"""ה'","""ה'"
אֱלֹהֵינוּ,אלוהינו
"אֶחָד""","אחד"""
לְאָהֳבוֹ,לאוהבו
"""וְאָהַבְתָּ","""ואהבת"
לְיִרְאָה,ליראה
"""אֶת","""את"
אֱלֹהֶיךָ,אלוהיך
"תִּירָא""","תירא"""
לְהִתְפַּלַּל,להתפלל
"""וַעֲבַדְתֶּם","""ועבדתם"
"אֱלֹהֵיכֶם""","אלוהיכם"""
עֲבוֹדָה,עבודה
תְּפִלָּה,תפילה
לְדָבְקָה,לדובקה
"""וּבוֹ","""ובו"
"תִדְבָּק""","תדבק"""
לְהִשָּׁבַע,להישבע
בִּשְׁמוֹ,בשמו
"""וּבִשְׁמוֹ","""ובשמו"
"תִּשָּׁבֵעַ""","תישבע"""
לְהִדַּמּוֹת,להידמות
בִּדְרָכָיו,בדרכיו
הַטּוֹבִים,הטובים
וְהַיְּשָׁרִים,והישרים
"""וְהָלַכְתָּ","""והלכת"
"בִּדְרָכָיו""","בדרכיו"""
לְקַדַּשׁ,לקדש
שְׁמוֹ,שמו
"""וְנִקְדַּשְׁתִּי","""ונקדשתי"
בְּתוֹךְ,בתוך
בְּנֵי,בני
"יִשְׂרָאֵל""","ישראל"""
קִרְיַת,קרית
שְׁמַע,שמע
פַּעֲמַיִם,פעמיים
יוֹם,יום
"""וְדִבַּרְתָּ","""ודיברת"
בָּם,בם
וּבְשָׁכְבְּךָ,ובשכבך
"וּבְקוּמֶךָ""","ובקומך"""
וּלְלַמְּדָהּ,וללמדה
"""וְשִׁנַּנְתָּם","""ושיננתם"
"לְבָנֶיךָ""","לבניך"""
לִקְשֹׁר,לקשור
תְּפִלִּין,תפילין
בָּרֹאשׁ,בראש
"""וְהָיוּ","""והיו"
לְטֹטָפֹת,לטטפת
"עֵינֶיךָ""","עיניך"""
בַּיָּד,ביד
"""וּקְשַׁרְתָּם","""וקשרתם"
לְאוֹת,לאות
"יָדֶךָ""","ידך"""
צִיצִית,ציצית
"""וְעָשׂוּ","""ועשו"
"צִיצִת""","ציצית"""
במדבר,במדבר
לִקְבֹּעַ,לקבוע
מְזוּזָה,מזוזה
"""וּכְתַבְתָּם","""וכתבתם"
"מְזֻזוֹת""","מזוזות"""
לְהַקְהִיל,להקהיל
הָעָם,העם
לִשְׁמֹעַ,לשמוע
בְּמוֹצָאֵי,במוצאי
שְׁבִיעִית,שביעית
"""הַקְהֵל","""הקהל"
"הָעָם""","העם"""
לִכְתֹּב,לכתוב
"""כִּתְבוּ","""כתבו"
לָכֶם,לכם
הַשִּׁירָה,השירה
"הַזֹּאת""","הזאת"""
הַמֶּלֶךְ,המלך
הָאֶחָד,האחד
שְׁתֵּי,שתי
תּוֹרוֹת,תורות
"""וְכָתַב","""וכתב"
לְבָרַךְ,לברך
הַמָּזוֹן,המזון
"""וְאָכַלְתָּ","""ואכלת"
וְשָׂבָעְתָּ,ושבעת
"וּבֵרַכְתָּ""","ובירכת"""
לִבְנוֹת,לבנות
הַבְּחִירָה,הבחירה
לִי,לי
"מִקְדָּשׁ""","מקדש"""
מִבַּיִת,מבית
"""וּמִקְדָּשִׁי","""ומקדשי"
"תִּירָאוּ""","תיראו"""
לִשְׁמֹר,לשמור
בַּיִת,בית
"""וְאַתָּה","""ואתה"
וּבָנֶיךָ,ובניך
אִתָּךְ,איתך
לִפְנֵי,לפני
אֹהֶל,אוהל
"הָעֵדֻת""","העדות"""
הַלֵּוִי,הלוי
עוֹבֵד,עובד
בַּמִּקְדָּשׁ,במקדש
"""וְעָבַד","""ועבד"
"הוּא""","הוא"""
יָדָיו,ידיו
וְרַגְלָיו,ורגליו
בְּשָׁעַת,בשעת
הָעֲבוֹדָה,העבודה
"""וְרָחֲצוּ","""ורחצו"
אַהֲרֹן,אהרון
וּבָנָיו,ובניו
לַעֲרֹךְ,לערוך
נֵרוֹת,נרות
"""יַעֲרֹךְ","""יערוך"
"וּבָנָיו""","ובניו"""
הַכּוֹהֲנִים,הכוהנים
"""כֹּה","""כה"
תְבָרְכוּ,תברכו
לְהַסְדִּיר,להסדיר
לֶחֶם,לחם
וּלְבוֹנָה,ולבונה
שַׁבָּת,שבת
"""וְנָתַתָּ","""ונתת"
הַשֻּׁלְחָן,השולחן
"פָּנִים""","פנים"""
לְהַקְטִיר,להקטיר
קְטֹרֶת,קטורת
בַּיּוֹם,ביום
"""וְהִקְטִיר","""והקטיר"
עָלָיו,עליו
"סַמִּים""","סמים"""
אֵשׁ,אש
בְּמִזְבַּח,במזבח
הָעוֹלָה,העולה
"""אֵשׁ","""אש"
תּוּקַד,תוקד
"הַמִּזְבֵּחַ""","המזבח"""
לְהָרִים,להרים
הַדֶּשֶׁן,הדשן
מֵעַל,מעל
הַמִּזְבֵּחַ,המזבח
"""וְהֵרִים","""והרים"
"הַדֶּשֶׁן""","הדשן"""
לְשַׁלַּח,לשלח
טְמֵאִים,טמאים
מִמַּחֲנֵה,ממחנה
שְׁכִינָה,שכינה
הַמִּקְדָּשׁ,המקדש
"""וִישַׁלְּחוּ","""וישלחו"
הַמַּחֲנֶה,המחנה
צָרוּעַ,צרוע
"זָב""","זב"""
לַחְלֹק,לחלוק
כָּבוֹד,כבוד
לְזַרְעוֹ,לזרעו
וּלְהַקְדִּימוֹ,ולהקדימו
דָּבָר,דבר
שֶׁבִּקְדֻשָּׁה,שבקדושה
"""וְקִדַּשְׁתּוֹ""","""וקידשתו"""
לוֹבְשִׁים,לובשים
לָעֲבוֹדָה,לעבודה
בִּגְדֵי,בגדי
כְּהֻנָּה,כהונה
"""וְעָשִׂיתָ","""ועשית"
בִגְדֵי,בגדי
"קֹדֶשׁ""","קודש"""
לָשֵׂאת,לשאת
הָאָרוֹן,הארון
הַכָּתֵף,הכתף
כְּשֶׁנּוֹשְׂאִין,כשנושאין
"""בַּכָּתֵף","""בכתף"
"יִשָּׂאוּ""","יישאו"""
לִמְשֹׁחַ,למשוח
כּוֹהֲנִים,כוהנים
גְּדוֹלִים,גדולים
וּמְלָכִים,ומלכים
בְּשֶׁמֶן,בשמן
הַמִּשְׁחָה,המשחה
"""שֶׁמֶן","""שמן"
מִשְׁחַת,משחת
קֹדֶשׁ,קודש
"זֶה""","זה"""
עוֹבְדִין,עובדין
מִשְׁמָרוֹת,משמרות
וּבַמּוֹעֲדִים,ובמועדים
כְּאֶחָד,כאחד
"""וְכִי","""וכי"
יָבֹא,יבוא
לְבַד,לבד
מִמְכָּרָיו,ממכריו
"הָאָבוֹת""","האבות"""
מִטַּמֵּאִין,מיטמאין
לִקְרוֹבֵיהֶם,לקרוביהם
וּמִתְאַבְּלִין,ומתאבלין
כִּשְׁאָר,כשאר
מְצֻוִּין,מצווין
לְהִתְאַבַּל,להתאבל
מֵתֵיהֶן,מתיהן
"""לָהּ","""לה"
"יִטַּמָּא""","ייטמא"""
נוֹשֵׂא,נושא
בְּתוּלָה,בתולה
"""וְהוּא","""והוא"
אִשָּׁה,אישה
בִבְתוּלֶיהָ,בבתוליה
"יִקָּח""","ייקח"""
לְהַקְרִיב,להקריב
תְּמִידִין,תמידין
"""שְׁנַיִם","""שניים"
לַיּוֹם,ליום
עֹלָה,עולה
"תָמִיד""","תמיד"""
מִנְחָה,מנחה
"""זֶה","""זה"
קָרְבַּן,קרבן
לְהוֹסִיף,להוסיף
קָרְבָּן,קרבן
"""וּבְיוֹם","""וביום"
הַשַּׁבָּת,השבת
"כְבָשִׂים""","כבשים"""
חֹדֶשׁ,חודש
וְחֹדֶשׁ,וחודש
"""וּבְרָאשֵׁי","""ובראשי"
"חָדְשֵׁיכֶם""","חודשיכם"""
בְּחַג,בחג
הַפֶּסַח,הפסח
"""שִׁבְעַת","""שבעת"
יָמִים,ימים
תַּקְרִיבוּ,תקריבו
אִשֶּׁה,אישה
"לַה'""","לה'"""
מִנְחַת,מנחת
הָעֹמֶר,העומר
מִמָּחֳרַת,ממוחרת
כֶּבֶשׂ,כבש
"""וַהֲבֵאתֶם","""והבאתם"
"עֹמֶר""","עומר"""
בְּיוֹם,ביום
עֲצֶרֶת,עצרת
הַבִּכּוּרִים,הביכורים
וְהִקְרַבְתֶּם,והקרבתם
"עוֹלָה""","עולה"""
מו,מו
לְהָבִיא,להביא
הַלֶּחֶם,הלחם
הַקָּרְבָּנוֹת,הקרבנות
הַקְּרֵבִין,הקרבין
בִּגְלַל,בגלל
"""מִמּוֹשְׁבֹתֵיכֶם","""ממושבותיכם"
תָּבִיאּוּ,תביאו
תְּנוּפָה,תנופה
"הַלֶּחֶם""","הלחם"""
מז,מז
בְּרֹאשׁ,בראש
הַשָּׁנָה,השנה
"""וּבַחֹדֶשׁ","""ובחודש"
הַשְּׁבִיעִי,השביעי
בְּאֶחָד,באחד
לַחֹדֶשׁ,לחודש
וַעֲשִׂיתֶם,ועשיתם
"עֹלָה""","עולה"""
מח,מח
הַצּוֹם,הצום
"""וּבֶעָשׂוֹר","""ובעשור"
מט,מט
עֲבוֹדַת,עבודת
הַיּוֹם,היום
"""בְּזֹאת","""בזאת"
וּמֵאֵת,ומאת
עֲדַת,עדת
הַכְּתוּבָה,הכתובה
בְּפָרָשַׁת,בפרשת
"""אַחֲרֵי","""אחרי"
"מוֹת""","מות"""
נ,נ
הַסֻּכּוֹת,הסוכות
"""וְהִקְרַבְתֶּם","""והקרבתם"
אִשֵּׁה,אישה
נא,נא
שְׁמִינִי,שמיני
שֶׁיּוֹם,שיום
רֶגֶל,רגל
"""בַּיּוֹם","""ביום"
הַשְּׁמִינִי,השמיני
"עֲצֶרֶת""","עצרת"""
נב,נב
לָחֹג,לחוג
בָּרְגָלִים,ברגלים
"""שָׁלֹשׁ","""שלוש"
רְגָלִים,רגלים
תָּחֹג,תחוג
"לִי""","לי"""
נג,נג
לְהֵרָאוֹת,להיראות
פְּעָמִים,פעמים
בַּשָּׁנָה,בשנה
יֵרָאֶה,ייראה
"זְכוּרְךָ""","זכורך"""
נד,נד
לִשְׂמֹחַ,לשמוח
"""וְשָׂמַחְתָּ","""ושמחת"
"בְּחַגֶּךָ""","בחגך"""
נה,נה
לִשְׁחֹט,לשחוט
"""וְשָׁחֲטוּ","""ושחטו"
כֹּל,כול
קְהַל,קהל
נו,נו
לֶאֱכֹל,לאכול
בְּשַׂר,בשר
בְּלֵיל,בליל
"""וְאָכְלוּ","""ואכלו"
הַבָּשָׂר,הבשר
בַּלַּיְלָה,בלילה
"הַזֶּה""","הזה"""
נז,נז
פֶּסַח,פסח
שֵׁנִי,שני
"""בַּחֹדֶשׁ","""בחודש"
הַשֵּׁנִי,השני
בְּאַרְבָּעָה,בארבעה
"עָשָׂר""","עשר"""
נח,נח
"""עַל","""על"
מַצּוֹת,מצות
וּמְרֹרִים,ומרורים
"יֹאכְלֻהוּ""","יאכלוהו"""
נט,נט
לִתְקֹעַ,לתקוע
בַּחֲצוֹצְרוֹת,בחצוצרות
וּבְשָׁעַת,ובשעת
הַצָּרוֹת,הצרות
"""וּתְקַעְתֶּם","""ותקעתם"
"בַּחֲצֹצְרֹת""","בחצוצרות"""
ס,ס
קָרְבָּנוֹת,קרבנות
בְּהֵמָה,בהמה
וָהָלְאָה,והלאה
"""וּמִיּוֹם","""ומיום"
"וָהָלְאָה""","והלאה"""
סא,סא
תָּמִים,תמים
"""תָּמִים","""תמים"
"לְרָצוֹן""","לרצון"""
סב,סב
לִמְלֹחַ,למלוח
קָרְבָּנְךָ,קרבנך
תַּקְרִיב,תקריב
"מֶלַח""","מלח"""
סג,סג
מַעֲשֵׂה,מעשה
"""אִם","""אם"
"קָרְבָּנוֹ""","קרבנו"""
סד,סד
הַחַטָּאת,החטאת
"""זֹאת","""זאת"
תּוֹרַת,תורת
"הַחַטָּאת""","החטאת"""
סה,סה
הָאָשָׁם,האשם
"הָאָשָׁם""","האשם"""
סו,סו
זֶבַח,זבח
הַשְּׁלָמִים,השלמים
"""וְזֹאת","""וזאת"
"הַשְּׁלָמִים""","השלמים"""
סז,סז
הַמִּנְחָה,המנחה
"""וְנֶפֶשׁ","""ונפש"
כִּי,כי
תַקְרִיב,תקריב
"מִנְחָה""","מנחה"""
סח,סח
טָעוּ,טעו
בַּהוֹרָאָה,בהוראה
"""וְאִם","""ואם"
"יִשְׁגּוּ""","ישגו"""
סט,סט
הַיָּחִיד,היחיד
חַטָּאת,חטאת
שָׁגַג,שגג
בְּמִצְוַת,במצות
שֶׁחַיָּבִין,שחייבין
כָּרֵת,כרת
"""נֶפֶשׁ","""נפש"
"תֶחֱטָא""","תחטא"""
ע,ע
נִסְתַּפַּק,נסתפק
חָטָא,חטא
בְּחֵטְא,בחטא
"""וְלֹא","""ולא"
יָדַע,ידע
וְאָשֵׁם,ואשם
וְהֵבִיא,והביא
"אֲשָׁמוֹ""","אשמו"""
אָשָׁם,אשם
תָּלוּי,תלוי
עא,עא
הַשּׁוֹגֵג,השוגג
בִּמְעִילָה,במעילה
הַחוֹטֶא,החוטא
בִּגְזֵלָה,בגזילה
בְּשִׁפְחָה,בשפחה
חֲרוּפָה,חרופה
שֶׁכָּפַר,שכפר
בַּפִּקָּדוֹן,בפיקדון
וְנִשְׁבַּע,ונשבע
וַדַּאי,ודאי
עב,עב
עוֹלֶה,עולה
וְיוֹרֵד,ויורד
תַגִּיעַ,תגיע
"יָדוֹ""","ידו"""
תַשִּׂיג,תשיג
עג,עג
לְהִתְוַדּוֹת,להתוודות
חֵטְא,חטא
שֶׁיַּעֲשֶׂה,שיעשה
הָאָדָם,האדם
הַקָּרְבָּן,הקרבן
וְשֶׁלֹּא,ושלא
"""וְהִתְוַדּוּ","""והתוודו"
חַטָּאתָם,חטאתם
"עָשׂוּ""","עשו"""
עד,עד
הַזָּב,הזב
שֶׁיִּטְהַר,שיטהר
יִטְהַר,יטהר
עה,עה
הַזָּבָה,הזבה
שֶׁתִּטְהַר,שתטהר
טָהֲרָה,טהרה
"מִזּוֹבָהּ""","מזובה"""
עו,עו
הַיּוֹלֶדֶת,היולדת
"""וּבִמְלֹאת","""ובמלאות"
"טָהֳרָהּ""","טוהרה"""
עז,עז
הַמְּצֹרָע,המצורע
"""וּבַיּוֹם","""וביום"
"הַשְּׁמִינִי""","השמיני"""
עח,עח
לְעַשַּׂר,לעשר
הַבְּהֵמָה,הבהמה
"""וְכָל","""וכל"
מַעְשַׂר,מעשר
בָּקָר,בקר
"וָצֹאן""","וצאן"""
עט,עט
בְּכוֹר,בכור
הַטְּהוֹרָה,הטהורה
וּלְהַקְרִיבוֹ,ולהקריבו
"""כָּל","""כל"
הַבְּכוֹר,הבכור
"יִוָּלֵד""","ייוולד"""
פ,פ
לִפְדּוֹת,לפדות
"""אַךְ","""אך"
פָּדֹה,פדה
תִפְדֶּה,תפדה
"הָאָדָם""","האדם"""
פא,פא
פֶּטֶר,פטר
חֲמוֹר,חמור
"""וּפֶטֶר","""ופטר"
תִּפְדֶּה,תפדה
"בְשֶׂה""","בשה"""
פב,פב
לַעֲרֹף,לערוף
"וַעֲרַפְתּוֹ""","וערפתו"""
פג,פג
בְּחוֹבָה,בחובה
בִּנְדָבָה,בנדבה
בְּרֶגֶל,ברגל
שֶׁפָּגַע,שפגע
"""וּבָאתָ","""ובאת"
שָּׁמָּה,שמה
וַהֲבֵאתֶם,והבאתם
"שָׁמָּה""","שמה"""
פד,פד
"""וְשָׁם","""ושם"
תַּעֲשֶׂה,תעשה
"מְצַוֶּךָּ""","מצווך"""
פה,פה
לְהִטַּפַּל,להיטפל
בַּהֲבָאַת,בהבאת
מֵחוּצָה,מחוצה
לָאָרֶץ,לארץ
"""רַק","""רק"
קָדָשֶׁיךָ,קודשיך
וּנְדָרֶיךָ,ונדריך
תִּשָּׂא,תישא
"וּבָאתָ""","ובאת"""
לָמְדוּ,למדו
מְדַבֵּר,מדבר
בְּקָדְשֵׁי,בקודשי
חוּצָה,חוצה
פו,פו
קֳדָשִׁים,קודשים
בַּעֲלֵי,בעלי
מוּמִין,מומין
וְיִהְיוּ,ויהיו
מֻתָּרִין,מותרין
בַּאֲכִילָה,באכילה
אַוַּת,אוות
נַפְשְׁךָ,נפשך
תִּזְבַּח,תזבח
וְאָכַלְתָּ,ואכלת
"בָשָׂר""","בשר"""
בִּפְסוּלֵי,בפסולי
הַמֻּקְדָּשִׁין,המוקדשין
שֶׁיִּפָּדוּ,שייפדו
פז,פז
הַתְּמוּרָה,התמורה
"""וְהָיָה","""והיה"
וּתְמוּרָתוֹ,ותמורתו
"קֹּדֶשׁ""","קודש"""
פח,פח
שְׁיַרֵי,שיירי
מְנָחוֹת,מנחות
"""וְהַנּוֹתֶרֶת","""והנותרת"
מִמֶּנָּה,ממנה
יֹאכְלוּ,יאכלו
פט,פט
וְאָשָׁם,ואשם
אֹתָם,אותם
כֻּפַּר,כופר
"בָּהֶם""","בהם"""
צ,צ
לִשְׂרֹף,לשרוף
שֶׁנִּטְמָא,שנטמא
"""וְהַבָּשָׂר","""והבשר"
יִגַּע,ייגע
"טָמֵא""","טמא"""
צא,צא
נוֹתָר,נותר
"""וְהַנּוֹתָר","""והנותר"
מִבְּשַׂר,מבשר
הַזָּבַח,הזבח
הַשְּׁלִישִׁי,השלישי
בָּאֵשׁ,באש
"יִשָּׂרֵף""","יישרף"""
צב,צב
לְגַדַּל,לגדל
הַנָּזִיר,הנזיר
שְׂעָרוֹ,שיערו
"""גַּדֵּל","""גדל"
פֶּרַע,פרע
שְׂעַר,שיער
"רֹאשׁוֹ""","ראשו"""
צג,צג
לְגַלַּח,לגלח
קָרְבְּנוֹתָיו,קרבנותיו
בִּמְלֹאת,במלאות
נִזְרוֹ,נזרו
נִטְמָא,נטמא
יָמוּת,ימות
מֵת,מת
"עָלָיו""","עליו"""
