Chaser,Maleh
הַנְּקֵבָה,הנקבה
הַנְּקֵבוֹת,הנקבות
נְקֵבָה,נקבה
תַּחְתּוֹנָה,תחתונה
גַּשְׁמִית,גשמית
נוֹטֶלֶת,נוטלת
כְּסוּת,כסות
וְעוֹנָה,ועונה
וְהַשְּׁכִינָה,והשכינה
הָעוֹמֶדֶת,העומדת
לְבָרְכוֹ,לברכו
שֶׁיִּתֵּן,שיתן
וְיַחְזֹר,ויחזור
לְאֵשֶׁת,לאשת
בְּרִיתוֹ,בריתו
כְּעִנְיַן,כענין
אִימָּא,אימא
עִילָּאָה,עילאה
הַצֹּרֶךְ,הצורך
וְאִימָּא,ואימא
תַּתָּאָה,תתאה
כַּנּוֹדָע,כנודע
תָבֹא,תבוא
פּוֹרֵשׁ,פורש
מֵאִשְׁתּוֹ,מאשתו
סִבּוֹת,סיבות
נִדָּה,נידה
עוֹסֵק,עוסק
וּבוֹדֵל,ובודל
מִמֶּנָּהּ,ממנה
הַחֹל,החול
הוֹלֵךְ,הולך
בַּדֶּרֶךְ,בדרך
וְשׁוֹמֵר,ושומר
וּבִזְמַנִּים,ובזמנים
וּקְשׁוּרָה,וקשורה
מַנַּחַת,מנחת
וְנִפְרָד,ונפרד
שָׁלֵם,שלם
זָכָר,זכר
וּנְקֵבָה,ונקבה
מִזְדַּוֶּגֶת,מזדווגת
לִזָּהֵר,ליזהר
יוֹצֵא,יוצא
לַדֶּרֶךְ,לדרך
זָרִיז,זריז
וְנִשְׂכַּר,ונשכר
לְהִתְפַּלֵּל,להתפלל
תְּפִלַּת,תפלת
הַדֶּרֶךְ,הדרך
וְלֶאֱחֹז,ולאחוז
שֶׁבְּסִבָּה,שבסיבה
שְׁמִירַת,שמירת
עוֹמֶדֶת,עומדת
זָהִיר,זהיר
וְעוֹסֵק,ועוסק
בִּהְיוֹת,בהיות
כְּשֶׁשּׁוֹמֵר,כששומר
הַנִּדָּה,הנידה
כָּרָאוּי,כראוי
בְּלֵיל,בליל
טָהֳרָתָהּ,טהרתה
בְּבֹאוֹ,בבואו
זְמַן,זמן
בְּעִילַת,בעילת
וּשְׁכִינָה,ושכינה
נִפְתַּחַת,נפתחת
נְשָׁמוֹת,נשמות
קְדוֹשׁוֹת,קדושות
לִפְקֹד,לפקוד
פֵּרֵשׁ,פירש
"מ""ט","מ""ט"
הַפְּקִידָה,הפקידה
דַּוְקָא,דוקא
בִּמְקוֹמָהּ,במקומה
כְּשֶׁהִיא,כשהיא
צָרַת,צרת
הַצִּבּוּר,הצבור
אָסוּר,אסור
פָּרָשַׁת,פרשת
"ס""ט","ס""ט"
וּלְקַבֵּל,ולקבל
לְהִזְדַּוֵּג,להזדווג
וְשֶׁלֹּא,ושלא
שֶׁיְּקַשֵׁט,שיקשט
קִשּׁוּטִים,קשוטים
וּמַלְבּוּשִׁים,ומלבושים
נָאִים,נאים
שֶׁתִּקֵּן,שתקן
לְקַבְּלָהּ,לקבלה
וְנוֹשֵׂא,ונושא
כַּוָּנַת,כונת
נִשֵּׂאת,נישאת
פּוֹרֶשֶׁת,פורשת
בִּתְנַאי,בתנאי
שֶׁיְּטַהֵר,שיטהר
וִיקַדֵּשׁ,ויקדש
וְקָדוֹשׁ,וקדוש
שְׁלֹשָׁה,שלשה
שֶׁחַיָּב,שחייב
בְכָל,בכל
מְזוֹנָהּ,מזונה
לְכַסּוֹת,לכסות
יִשְׁלְטוּ,ישלטו
בְּעֵסֶק,בעסק
הַגּוּף,הגוף
וּלְתִקְוַת,ולתקוות
הַכָּבוֹד,הכבוד
הַמְּדֻמֶּה,המדומה
מָצוּי,מצוי
בְּאוֹתָהּ,באותה
בּוֹרַחַת,בורחת
"עֶרְוָ""ה","ערו""ה"
הָעֶרְוָה,הערוה
וּלְהַסְתִּירָהּ,ולהסתירה
יִשְׁלֹט,ישלוט
לְיֵצֶר,ליצר
תְּפִלִּין,תפילין
וְצִיצִית,וציצית
בַּעֲדָהּ,בעדה
לְיַחֲדָהּ,ליחדה
בְּעוֹנַת,בעונת
בִּקְבִיעוּת,בקביעות
עִתִּים,עתים
לַתּוֹרָה,לתורה
וּכְשֶׁיִּקְבַּע,וכשיקבע
עוֹנָה,עונה
עוֹנַת,עונת
וְיֵשׁ,ויש
רֶמֶז,רמז
לְהִתְחַבֵּר,להתחבר
הַזְּמַן,הזמן
עֵצָה,עצה
רַבָּה,רבה
וּגְדוֹלָה,וגדולה
יִתְקַשֵּׁר,יתקשר
וְיִתְנַהֵג,ויתנהג
יִפָּרֵד,יפרד
אֵיזוֹ,איזו
שׁוֹלֶטֶת,שולטת
וּלְהִתְקַשֵּׁר,ולהתקשר
וְלַעֲשׂוֹת,ולעשות
הַמִּתְיַחֵס,המתיחס
הַשּׁוֹלֶטֶת,השולטת
בַּלַּיְלָה,בלילה
מֵהַלַּיְלָה,מהלילה
שְׁכִיבַת,שכיבת
מִטָּתוֹ,מיטתו
הַשְּׁלִיטָה,השליטה
לַיְלָה,לילה
לִישֹׁן,לישן
הַשֵּׁנָה,השינה
וְאִילָנָא,ואילנא
דְמוֹתָא,דמותא
שָׁלְטָא,שלטא
וְיַקְדִּים,ויקדים
לְהִתְקַשֵּׁר,להתקשר
בִּבְחִינַת,בבחינת
קְדֻשָּׁתָהּ,קדושתה
מַלְכוּת,מלכות
בכונת,בכוונת
הַלֵּב,הלב
קָם,קם
בַּחֲצוֹת,בחצות
יִטּוֹל,יטול
מֵהַקְּלִפָּה,מהקליפה
וְיַעֲבִיר,ויעביר
מִבְּשָׂרוֹ,מבשרו
וִיבָרֵךְ,ויברך
"""בְּשָׁכְבְּךָ","""בְּשָׁכְבְּךָ"
תִּשְׁמֹר,תִּשְׁמֹר
"עָלֶיךָ""","עָלֶיךָ"""
"""וַהֲקִיצוֹתָ","""וַהֲקִיצוֹתָ"
"תְשִׂיחֶךָ""","תְשִׂיחֶךָ"""
וְתִתְקַשֵּׁר,ותתקשר
דְּיוֹקַן,דיוקן
בְגַן,בגן
הַנִּכְנֶסֶת,הנכנסת
לְהִשְׁתַּעֲשֵׁעַ,להשתעשע
וְעִמּוֹ,ועמו
בְּחֶבְרָתָם,בחברתם
מַקְשִׁיבִים,מקשיבים
לְקוֹלוֹ,לקולו
נָסַע,נסע
מֵהַמִּיתָה,מהמיתה
וְהַשֵּׁנָה,והשינה
הַחַיִּים,החיים
וְנִקְשָׁר,ונקשר
גַּן,גן
לְהִתְנוֹצֵץ,להתנוצץ
הַמִּתְנוֹצֵץ,המתנוצץ
בְּגַן,בגן
תְּרוּמָה,תרומה
שְׁלֹשֶׁת,שלשת
הַכְּלוּלִים,הכלולים
הִשְׁכִּים,השכים
וְעָלָה,ועלה
עַמּוּד,עמוד
הַשָּׁחַר,השחר
הִתְחִיל,התחיל
לְבֵית,לבית
הַכְּנֶסֶת,הכנסת
וְקָשַׁר,וקשר
"""וַאֲנִי","""וַאֲנִי"
בְּרֹב,בְּרֹב
חַסְדְּךָ,חַסְדְּךָ
"אָבוֹא""","אָבוֹא"""
וְכוֹלֵל,וכולל
וְנִכְנָס,ונכנס
לִכְנֶסֶת,לכנסת
וּמְכַוֵּן,ומכוין
בַּפָּסוּק,בפסוק
"""בְּרֹב","""בְּרֹב"
"חַסְדְּךָ""","חַסְדְּךָ"""
דָּא,דא
"""אֶשְׁתַּחֲוֶה","""אֶשְׁתַּחֲוֶה"
"קָדְשְׁךָ""","קָדְשְׁךָ"""
דְּמִסִּטְרֵיהּ,דמסטריה
הִשְׁתַּחֲוָיָה,השתחויה
לִכְפֹּף,לכפוף
קוֹמָתוֹ,קומתו
נֶגֶד,נגד
נִדְחֶה,נדחה
מִפָּנֶיהָ,מפניה
הַשָּׁעָה,השעה
נִדְחֵית,נדחית
מִפָּנָיו,מפניו
יֻמְשַׁךְ,יומשך
לְמַתְּקָהּ,למתקה
"""בְּיִרְאָתֶךָ""","""בְּיִרְאָתֶךָ"""
דִּכְתִיב,דכתיב
בֵּיהּ,ביה
כח,כח
יז,יז
"""מַה","""מַה"
נּוֹרָא,נּוֹרָא
"הַזֶּה""","הַזֶּה"""
כָּלַל,כלל
בְּמַחְשָׁבָה,במחשבה
וּמַעֲשֶׂה,ומעשה
מַחֲשָׁבָה,מחשבה
הַכַּוָּנָה,הכוונה
הַדִּבּוּר,הדיבור
הַפָּסוּק,הפסוק
וְהַמַּעֲשֶׂה,והמעשה
הַבִּיאָה,הביאה
וְהִשְׁתַחֲוָיָתוֹ,והשתחווייתו
שֶׁמִּתְקַשֵּׁר,שמתקשר
בְּמֶשֶׁךְ,במשך
הַיוֹם,היום
בְּבֵית,בבית
וְיִחוּד,ויחוד
הַבְּאֵר,הבאר
נִפְתָּח,נפתח
בַּבְּאֵר,בבאר
וּמְתַקֵּן,ומתקן
יְכֹלֶת,יכולת
עוֹלֶה,עולה
וּמִתְקַשֵּׁר,ומתקשר
וּמִתְנַהֵג,ומתנהג
שְׁעַת,שעת
הַמִּנְחָה,המנחה
בַּבֹּקֶר,בבקר
נִקְשָׁר,נקשר
וּבַיּוֹם,וביום
וּבָעֶרֶב,ובערב
בַּגְבוּרָה,בגבורה
לְיַחֵד,ליחד
קוֹשֵׁר,קושר
בִּסְעוּדָתוֹ,בסעודתו
הָעֲנִיָּה,הענייה
הִלֵּל,הלל
הַזָּקֵן,הזקן
"""יוֹדֵעַ","""יוֹדֵעַ"
נֶפֶשׁ,נֶפֶשׁ
"בְּהֶמְתּוֹ""","בְּהֶמְתּוֹ"""
לְנֶפֶשׁ,לנפש
בְּהֵמָה,בהמה
וּלְקָשְׁרָה,ולקשרה
בְסוֹד,בסוד
הַמָּזוֹן,המזון
שֶׁעָלָה,שעלה
לִשְׁעַת,לשעת
הִמְתִּין,המתין
לָעֶרֶב,לערב
וְיָרַד,וירד
בִּתְחִלַּת,בתחילת
הַלַּיְלָה,הלילה
וְנִכְנַס,ונכנס
וְקוֹשֵׁר,וקושר
יָצָא,יצא
יְיַחֵד,ייחד
לְבַד,לבד
קַבָּלַת,קבלת
תְּקוּפָתוֹ,תקופתו
בַיּוֹם,ביום
תְּקוּפַת,תקופת
בָּאוֹר,באור
הַשּׁוֹלֵט,השולט
עִקָּרָהּ,עיקרה
וְהַשְּׁאָר,והשאר
מְקֻבָּץ,מקובץ
מִמְּקוֹמוֹת,ממקומות
רַבִּים,רבים
מֵהַזֹּהַר,מהזוהר
בַּקְּדֻשָּׁה,בקדושה
עִטּוּר,עיטור
תָּם,תם
וְנִשְׁלַם,ונשלם
שֶׁבַח,שבח
לְאֵל,לאל
יוֹדֵעַ,יודע
נֶעְלָם,נעלם
"י""ב","י""ב"
לְמַרְחֶשְׁוָן,למרחשון
שְׁנַת,שנת
"""יֶעֱרַב","""יערב"
שִׂיחִי,שיחי
אֶשְׂמַח,אשמח
